,customer_ID,S_2,P_2,D_39,B_1,B_2,R_1,S_3,D_41,B_3,D_42,D_43,D_44,B_4,D_45,B_5,R_2,D_46,D_47,D_48,D_49,B_6,B_7,B_8,D_50,D_51,B_9,R_3,D_52,P_3,B_10,D_53,S_5,B_11,S_6,D_54,R_4,S_7,B_12,S_8,D_55,D_56,B_13,R_5,D_58,S_9,B_14,D_59,D_60,D_61,B_15,S_11,D_62,D_63,D_64,D_65,B_16,B_17,B_18,B_19,D_66,B_20,D_68,S_12,R_6,S_13,B_21,D_69,B_22,D_70,D_71,D_72,S_15,B_23,D_73,P_4,D_74,D_75,D_76,B_24,R_7,D_77,B_25,B_26,D_78,D_79,R_8,R_9,S_16,D_80,R_10,R_11,B_27,D_81,D_82,S_17,R_12,B_28,R_13,D_83,R_14,R_15,D_84,R_16,B_29,B_30,S_18,D_86,D_87,R_17,R_18,D_88,B_31,S_19,R_19,B_32,S_20,R_20,R_21,B_33,D_89,R_22,R_23,D_91,D_92,D_93,D_94,R_24,R_25,D_96,S_22,S_23,S_24,S_25,S_26,D_102,D_103,D_104,D_105,D_106,D_107,B_36,B_37,R_26,R_27,B_38,D_108,D_109,D_110,D_111,B_39,D_112,B_40,S_27,D_113,D_114,D_115,D_116,D_117,D_118,D_119,D_120,D_121,D_122,D_123,D_124,D_125,D_126,D_127,D_128,D_129,B_41,B_42,D_130,D_131,D_132,D_133,R_28,D_134,D_135,D_136,D_137,D_138,D_139,D_140,D_141,D_142,D_143,D_144,D_145
431,34,2018/3/30,-0.075607315,61,0.13308427,0.008501675,0.50553715,0.1585848,1.3147271,0.288715,,0.10397147,1,51,0.064640686,0.004997326,1,0.37264335,0.37032142,0.9320621,10,0.007405526,0.98714507,1.0050228,,0,0.76862186,0,0.09009573,0.2940344,0.005151416,0.9179747,0.002431106,0.1002184,1,0.007145947,0,0.1039194,0.010333352,0,0.88533765,,0.008133494,0,0.62356555,,0.034899037,29,0.033549808,0.92521757,0.006961223,13,0.045834385,3,3,11,12,1.0043375,0.057049654,0.25767443,-1,14,6,0.18800248,1.6099435,0,0.009720642,0.003599243,0,0,0.007922288,1,8,0.991503,,0,5,6,,0.60580283,0,,0.058016516,0.137956,0,1,0,-1,0.007227182,0,0,0,0.007124582,4,-1,0.008534133,0.048523244,0.3566164,0,0,13.653656,0,5,0,,0,0,0,-1,0,0,,1,0.003326647,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0.92476624,-0.027780266,0.90892124,-0.74061936,0.004451783,0.27078715,1,0.9578076,0.2057494,3,1,0.001551249,0.13264385,-1,1.0027394,3,-1,0,,-1,,0.009878087,0.74583447,0.00682056,1,0,0.17859653,0,4,0.17911343,0.17859761,0,0.47709018,3,0,17,0,2,0,0.9996401,0,0,,1.0097859,0.99244076,0.17462668,0.2501813,0,,-1,-1,-1,-1,1,0,0.9796881,0.7170088,1,0.003154623,8
432,35,2017/12/25,0.9898891,0,0.008231707,0.81908315,0.001292797,,0,0.002749624,0.011615314,,-1,0,0.004310834,0.00035743,0,,-0.018178742,,-1,0.18008907,0.05717033,1.0081489,,0,0.005431885,0,,,0.2941719,,0.004812823,0.001726142,1,1,0,,0.001756035,0,0.002548127,,,0,0.004672143,,0.001780123,-1,0.000465577,0.27512476,0.009292606,12,0.0568446,3,-1,0,0,,1,0,-1,0,-1,0.18741421,0.000250631,0,0.000275061,,0,-1,0.011066641,0,8,0.032152146,,0.96398854,0,0,,0.00098814,0,0.057528347,0.009101292,0.006251692,-1,-1,0,-1,0.004289814,0,0,0,0.006109974,-1,-1,0.001648546,1,0.005870974,0,-1,0,0,-1,0,,0,0,0,-1,0,0,,1,0.001140968,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0.30223304,0.13422531,0.13178425,0.9778035,0.00639968,0.003485037,-1,,,-1,-1,0.008691647,0.002273118,-1,,1,-1,0,,-1,,1,0.040936865,,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,1,0,,-1,0,,,,,0.004305284,0,,-1,-1,-1,-1,-1,0,,,-1,0.000155214,-1
433,35,2018/1/25,0.9780872,0,0.005452527,0.8100489,0.002053693,,0,0.004168377,0.015525147,,0,3,0.003753957,0.002213249,0,,0.63572174,0.08567084,-1,0.17405379,0.067914605,0.9997873,0.36544803,1,0.001720907,1,0.1623588,,0.29578826,,0.009330527,0.006690859,1,1,0,,0.011778057,0,0.012111787,,0.003275971,0,0.005670846,,0.008817081,27,0.007273836,0.077693,0.000346642,12,0.35226864,3,-1,0,0,,1,0,-1,0,-1,0.18556106,0.009618039,0,0.004416168,,0,0,0.014996099,0,8,0.04607551,,0.96877366,0,0,,0.005013881,0,0.32942593,0.008036704,0.001583402,0,0,0,-1,0.002277917,0,0,0,0.001439168,0,-1,0.00509292,1,0.02267029,0,-1,0,0,0,0,,0,0,0,-1,0,0,,1,0.007883024,0,0,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,0.3141561,0.13573459,0.13452326,0.9707104,0.007651443,0.005458907,0,0,,-1,0,0.008834579,0.004364717,-1,,1,-1,0,,-1,,1,0.17727365,,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,1,0,1.0065926,1,0,,0,0,,0.005834397,0,,-1,-1,-1,-1,0,0,0,,0,0.00136568,0
434,35,2018/2/22,0.98365784,0,0.002100173,0.8193928,0.007037609,,0,0.008993384,0.008028874,,0,3,0.004674041,0.004182258,0,,0.6464834,0.03483666,-1,0.098128535,0.0738633,1.0091474,0.36868885,1,0.007596791,1,0.15464677,,0.30215406,,0.006795277,0.000547571,1,1,0,,0.006320963,0,0.022431765,,0.005073913,0,0.002166098,,0.002504328,27,0.003998763,0.03420392,0.006643718,12,0.35429633,3,-1,0,0,,1,0,-1,0,-1,0.18566579,0.000761014,0,0.000958579,,0,0,0.013520238,0,8,0.048564594,,0.96336263,0,0,,0.009584184,0,0.32828134,0.007127957,0.006941077,0,0,0,-1,0.005827599,0,0,0,0.008476488,0,-1,0.008710644,1,0.020261467,0,-1,0,0,0,0,,0,0,0,-1,0,0,,1,0.006759429,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.30338112,0.13336794,0.13787018,0.9745788,0.005123562,0.008169038,0,0,,-1,0,0.000871312,0.007341736,-1,,1,-1,0,,-1,,1,0.1331893,,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,1,0,1.0025897,1,0,,0,0,,0.007309382,0,,-1,-1,-1,-1,0,0,0,,0,0.009097818,0
435,35,2018/3/24,0.9892039,0,0.008346453,0.8103219,0.005625974,,0,0.006940523,0.01419839,,0,1,0.014552197,0.006020111,0,,0.645837,-0.009235421,-1,0.11171807,0.02931131,1.0063174,0.3783789,1,0.002947934,1,0.15495788,,0.29345462,,0.000988732,0.007163059,1,1,0,,0.013476136,0,0.015097075,0.10722785,0.008539251,0,0.0018503,,0.008282317,28,0.003896487,-0.002904882,0.00941593,12,0.35385874,3,0,0,0,,1,0,-1,0,6,0.19129442,0.000556484,0,0.009975431,0.009661656,0,0,0.007703002,0,8,0.016581107,,0.9639229,0,0,,0.002085275,0,0.32234737,0.001772331,0.00776569,0,0,0,-1,0.009097064,0,0,0,0.004684406,0,-1,0.009256019,1,0.009610038,0,0,0,0,0,0,,0,0,0,-1,0,0,,1,0.005860102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3124962,0.13126129,0.13815193,0.97501063,0.009885325,0.004439594,0,0,,-1,0,0.000817584,0.007411622,-1,,1,-1,0,,-1,,1,0.04085274,,0,1,0.47022974,0,4,0.46144518,0.4608127,0,0.39999992,5,0,3,0,2,0,1.0027905,1,0,,0,0,,0.001616008,0,,-1,-1,-1,-1,0,0,0,,0,0.005270013,0
436,36,2017/3/25,0.92865914,12,0.026272528,1.0063723,0.00354161,0.11784447,0,0.005388938,,0.06463442,0,5,0.3561604,0.5949382,0,0.66623074,0.74624646,0.18196486,-1,0.3011831,0.029131433,0,0.17504865,2,0.06465791,0,0.2325098,0.545847,0.30254138,,0.010616301,0.013125994,0,1,0,0.15260021,0.33305925,0.7531529,0.11939357,0.11950116,0.23971368,0,0.001800807,0.009378126,0.13002929,19,0.6337544,0.07491391,0.051132265,16,0.5212643,4,0,0,0,,1,0,-1,0,6,0.505086,0.009352004,0.6838032,0.006527296,0.009232008,0,0,0.07959524,0,5,0.019175312,,0,0,0,0.16868532,0.002046139,0,0.48279342,0.15086254,0.007129964,0,0,0,-1,0.002141149,0,0,0,0.005178923,0,1,0.009501664,1,0.12609355,0,0,0,0,0,0,0.006056431,0,1,0,-1,0,0,,1,0.008248078,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.9627757,0.13795508,0.97305727,0.9718808,0.13015683,0.09359529,1,0.95761025,0.09097916,-1,1,0.003097341,0.022069484,-1,1.0074841,2,-1,0,,-1,,1,0.011640988,0.25190344,1,0,0.6716133,0,0,0.18014877,0.167185,0,0.5948174,2,0,6,0,2,1,0.9991056,1,0,,0,0,,0.001515111,0,,-1,-1,-1,-1,0,0,0,,0,0.00988303,0
437,36,2017/4/29,1.0078677,17,0.01315256,1.0081556,0.002541764,0.120323636,0,0.012363832,,0.060313497,0,3,0.35310623,0.6827445,0,0.2919158,0.75695705,0.045507383,-1,0.27072957,0.012394054,0,0.15268935,1,0.007798396,0,0.23231097,0.77024525,0.29295585,,0.015422273,0.009471682,0,1,0,0.14830217,0.32386997,0.75308645,0.10176771,0.11601337,0.27642623,0,0.006338789,0.007070325,0.03863901,19,0.6514367,0.16742918,0.030122152,17,0.51392204,4,0,0,0,,1,0,-1,0,6,0.19211388,0.0087675,0.6804168,0.002975373,0.004797029,0,0,0.20606455,0,5,0.01170207,,0,0,0,0.1649872,0.005443459,0,0.4769147,0.019411935,0.001506139,0,0,0,-1,0.009826541,0,0,0,0.00321244,0,1,0.006977881,1,0.07419377,0,0,0,0,0,0,0.009229744,0,1,0,-1,0,0,,1,0.002120866,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.95673466,0.13135032,0.9795143,0.97194076,0.13760513,0.11887467,1,0.9555487,0.1145346,-1,1,0.00300002,0.009941833,-1,1.0084074,2,-1,0,,-1,,1,0.013486343,0.2834605,0,0,0.67503774,0,0,0.19207315,0.16674937,0,0.59515435,2,0,6,0,2,1,0.99961084,1,0,,0,0,,0.004018915,0,,-1,-1,-1,-1,0,0,0,,0,0.003362759,0
438,36,2017/6/30,1.0070182,18,0.020270497,1.0016342,0.003879135,0.12249586,0,0.003552476,,0.03215192,0,3,0.36481223,0.14859302,0,0.45428196,0.7551328,0.087116264,-1,0.24586825,0.02252927,0,0.15839407,1,0.050347503,0,0.23409253,0.73084086,0.29799655,,0.011254562,0.004610838,0,1,0,0.15094937,0.29414734,0.75285435,0.10433902,0.118947394,0.27660093,0,0.004989279,0.06977557,0.07620414,20,0.43510163,0.083554916,0.019554352,16,0.51459,4,0,0,0,,1,0,-1,0,6,0.19694576,0.002686945,0.68182755,0.002401579,0.004066499,0,0,0.1073532,0,5,0.010252917,,0,0,0,0.18124019,0.002407131,0,0.47761145,0.120202824,0.001779128,0,0,0,-1,0.001998539,0,0,0,0.004470393,0,1,0.007033343,1,0.08378041,0,0,0,0,0,0,0.001730267,0,1,0,-1,0,0,,1,0.006660518,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9570899,0.13594858,0.96883523,0.9763817,0.07569789,0.14301065,1,0.9602364,0.14697227,-1,1,0.007302979,0.019787882,-1,1.0028068,2,-1,0,,-1,,1,0.012573161,0.2218553,0,0,0.680343,0,5,0.6714807,0.6676657,0,0.60034835,2,0,6,0,2,1,1.0048358,1,0,,0,0,,0.003888887,0,,-1,-1,-1,-1,0,0,0,,0,0.002276339,0
439,36,2017/7/28,0.98098284,15,0.034857027,1.006073,0.006335231,0.11513314,0,0.014108389,,0.038107898,0,6,0.36779803,0.2082931,0,0.39324203,0.75851566,0.08656594,-1,0.2354592,0.03037051,0,0.15310112,1,0.09742363,0,0.24118501,0.66352904,0.301495,,0.4716827,0.022128498,0,1,0,0.12364136,0.29770225,0.48885617,0.10177008,0.1205908,0.2740922,0,0.003460847,0.062987715,0.15638392,18,0.54873616,0.09084778,0.02954235,15,0.5160241,4,0,0,0,,1,0,-1,0,6,0.19695131,0.006100598,0.6803158,0.009936473,0.004320342,0,0,0.062149424,0,6,0.021186007,,0,0,0,0.18556464,0.008931797,0,0.47747204,0.22844566,0.005251641,0,0,0,-1,0.007817276,0,0,0,0.002571189,0,1,0.002997479,1,0.12952305,0,0,0,0,0,0,0.001781335,0,1,0,-1,0,0,,1,0.0053164,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9785152,0.13984838,0.9857699,0.97600055,0.074552886,0.17547764,1,0.960328,0.16043065,-1,1,0.009750076,0.03420194,-1,1.0047466,2,-1,0,,-1,,1,0.016696839,0.19123526,0,0,0.67501426,0,5,0.674749,0.6683911,0,0.600779,2,0,6,0,2,1,1.0006766,1,0,,0,0,,0.002419573,0,,-1,-1,-1,-1,0,0,0,,0,0.003767815,0
440,36,2017/8/14,0.97488326,6,0.035413567,1.003822,0.005136141,0.12713574,0,0.001793256,,0.034090508,0,7,0.3617091,0.053930216,0,0.36433837,0.7586922,0.07445233,-1,0.24475269,0.031922225,0,0.15747452,1,0.13348743,0,0.23528627,0.661559,0.29568425,,0.4470911,0.028980266,0,1,0,0.11775292,0.25933135,0.7589839,0.09653905,0.11846826,0.27884296,0,0.007192041,0.1184485,0.18686332,19,0.54453266,0.078717634,0.006688235,15,0.51667637,4,0,0,0,,1,0,-1,0,6,0.1911902,0.007439602,0.6794948,0.006018035,4.95E-05,0,0,0.07359474,0,5,0.029650617,,0,0,0,0.19116884,9.25E-06,0,0.48499078,0.31831828,0.004881033,0,0,0,-1,0.002554348,1,0,0,0.007278178,0,1,0.003225198,1,0.1566853,0,0,0,0,0,0,0.004699626,0,1,0,-1,0,0,,1,0.000850671,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9822903,0.1377227,0.9845192,0.97757775,0.009657206,0.17275433,1,0.96304303,0.1632998,-1,1,0.00379533,0.03689018,-1,1.0045393,2,-1,0,,-1,,1,0.021737495,0.16592006,0,0,0.68162346,0,5,0.6715243,0.6671221,0,0.59597445,2,0,6,0,2,1,1.000929,1,0,,0,0,,0.007780096,0,,-1,-1,-1,-1,0,0,0,,0,0.00460732,0
441,36,2017/9/15,1.0007378,8,0.021995047,1.001578,0.002432916,0.112111375,0,0.006566172,,0.028983135,0,5,0.37028402,0.01623629,0,0.3780828,0.75704235,0.050172,-1,0.2518573,0.024456182,0,0.1503182,2,0.06953659,0,0.23747946,0.6962589,0.29846478,,0.17871869,0.015066464,0,1,0,0.10860551,0.23629053,0.75258905,0.08849392,0.10892471,0.2748321,0,0.003957534,0.48393473,0.10236876,18,0.39319748,0.07936866,0.01035799,16,0.5183483,4,0,0,0,1.0061657,1,0,-1,0,6,0.20032921,0.008193829,0.68313944,0.006681379,0.009664966,0,0,0.12133615,0,5,0.017199002,,0,0,0,0.1942188,0.002923515,0,0.47620052,0.16832606,0.006724979,0,0,0,-1,0.005792125,1,0,0,0.003988699,0,1,0.00166348,1,0.11854695,0,0,0,0,0,0,0.007844199,0,1,0,-1,0,0,,1,0.006481078,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.96931165,0.13095483,0.9699712,0.97120106,0.00898628,0.20540531,1,0.9626916,0.17578569,-1,1,0.001276538,0.023318311,-1,1.0033976,2,-1,0,,-1,,1,0.02136075,0.14601856,0,0,0.681911,0,4,0.66964406,0.67411983,0,0.6016846,2,0,6,0,2,1,0.9990917,1,0,,0,0,,0.004972791,0,,-1,-1,-1,-1,0,0,0,,0,0.002734481,0
442,36,2017/10/13,1.0022612,5,0.044011917,1.0034608,0.007127372,0.12543333,0,0.006847439,,0.030938797,0,8,0.37145305,0.021750003,0,0.38199535,0.7623541,0.08352206,-1,0.25454566,0.035520155,0,0.15500791,2,0.15029304,0,0.23822421,0.6885307,0.29948643,,0.32749924,0.042712726,0,1,0,0.102166034,0.26071647,0.75667185,0.08228305,0.110922545,0.21632785,0,0.002408197,0.85175973,0.22321737,18,0.6246511,0.050298728,0.028814713,17,0.5159471,4,0,0,0,0.168856,1,0,-1,0,6,0.2183488,0.009205137,0.6845364,0.00182534,0.003939679,0,0,0.0473862,0,5,0.025820045,,0,0,0,0.19247995,0.002839272,0,0.48439085,0.36476517,0.004102298,0,0,0,-1,0.008527574,0,0,0,0.001887075,0,1,0.006968349,1,0.16364881,0,0,0,0,0,0,0.004973075,0,1,0,-1,0,0,,1,0.005745706,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.95671463,0.13820733,0.97111136,0.9707153,0.008141483,0.2367024,1,0.962753,0.19362158,-1,1,0.008665472,0.052942287,-1,1.0052001,2,-1,0,,-1,,1,0.014535288,0.19532946,0,0,0.68024856,0,4,0.6707723,0.67560107,0,0.6041566,2,0,6,0,2,0,1.0040623,1,0,,0,0,,0.000898662,0,,-1,-1,-1,-1,0,0,0,,0,0.007442783,0
443,36,2017/11/15,1.0007814,8,0.040354293,1.005079,0.001508564,0.1200418,0,0.005034958,,,0,7,0.37107354,0.05716497,0,0.46046928,0.7634839,0.054411802,-1,0.26336244,0.036098726,0,0.14771259,2,0.14399393,0,0.23747271,0.6382371,0.30257937,,0.012045438,0.041130528,0,1,0,0.09217011,0.2632838,0.75347286,0.08226852,0.10919723,0.25487724,0,0.00962623,0.84528995,0.21693484,21,0.6170993,0.048291318,0.012566568,16,0.5171486,4,0,0,0,0.007611444,1,0,-1,0,6,0.19094253,0.002216931,0.68614924,0.008143314,0.003628007,0,0,0.07296021,0,5,0.026364218,,0,0,0,0.19295166,0.000639457,0,0.48446864,0.3585867,0.000905015,0,0,0,-1,0.007208387,0,0,0,0.009746703,0,1,0.003035615,1,0.15965927,0,0,0,0,0,0,0.003110299,0,1,0,-1,0,0,,1,0.003506473,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.96435034,0.1376505,0.9671979,0.97765577,0.025038168,0.23058358,1,0.9676882,0.20980868,-1,1,0.009743941,0.04441521,-1,1.008628,2,-1,0,,-1,,1,0.017042615,0.19510381,0,0,0.67984563,0,4,0.6729724,0.6733866,0,0.5997553,2,0,6,0,2,1,1.0054328,1,0,,0,0,,0.00062769,0,,-1,-1,-1,-1,0,0,0,,0,0.004333494,0
444,36,2017/12/3,1.0068803,21,0.015518847,1.0013465,0.010386762,0.12517156,0,0.00408184,,,0,2,0.37364945,0.6098505,0,0.46358925,0.7643468,0.05772609,-1,0.24908853,0.021567741,0,0.16153078,2,0.033103697,0,0.23607042,0.6419239,0.29841807,,0.029307293,0.01077956,0,1,0,0.10186354,0.2704537,0.75386244,0.077111304,0.094960004,0.25016826,0,0.005381066,0.842234,0.06002926,19,0.79470545,0.07981035,0.015164816,18,0.5194362,4,0,0,0,0.00249215,1,0,-1,0,6,0.19095342,0.003222528,0.852608,0.004039594,0.00321896,0,0,0.2253611,0,5,0.006209215,,0,0,0,0.19540812,0.000518664,0,0.48142287,0.091175824,0.005261424,0,0,0,-1,0.006119857,0,0,0,0.000917971,0,1,0.08598378,1,0.05977641,0,0,0,0,0,0,0.004255772,0,1,0,-1,0,0,,1,0.000287062,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.9669769,0.14005543,0.9690359,0.9738364,0.020380896,0.26259956,1,0.96803516,0.2215684,-1,1,0.007635958,0.014525637,-1,1.008164,2,-1,0,,-1,,1,0.009280887,0.18857898,0,0,0.6929398,0,4,0.68161803,0.6869844,0,0.60993123,2,0,6,0,2,1,1.00439,1,0,,0,0,,0.009118133,0,,-1,-1,-1,-1,0,0,0,,0,0.007504353,0
445,36,2018/1/6,0.9588353,0,0.055545647,0.9976393,0.0059517,0.1090367,0,0.000701365,,,0,7,0.381167,0.027208887,0,0.3853101,0.7679793,0.12529315,-1,0.25406042,0.04312117,0,0.15737084,2,0.17353497,0,0.23310867,0.65264946,0.29075944,,0.009247006,0.04585685,0,1,0,0.0807332,0.28007248,0.7525528,0.09035637,0.09718032,0.2524137,0,0.00952497,0.8471399,0.26561722,20,0.75466156,0.05446275,0.042929783,16,0.5173267,4,0,0,2,0.02101039,0.61100847,0,-1,1,6,0.19156463,0.008417191,0.6843887,0.003621967,0.004656072,0,0,0.055348635,0,5,0.030789226,,0,0,1,0.19150166,0.009102274,0,0.4851503,0.41921914,0.002177292,0,0,0,-1,0.005829313,0,0,0,0.00540372,0,1,0.061548293,1,0.16987187,0,0,0,0,0,0,0.006106672,0,1,0,-1,0,0,,1,0.000269137,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.9471397,0.13751583,0.9707258,0.9742776,0.025589924,0.2616143,1,0.96149343,0.23687752,-1,1,0.005824945,0.04846794,-1,1.008036,2,-1,0,,-1,,1,0.012705575,0.25090125,0,0,0.68937397,0,4,0.6794024,0.68825793,0,0.60813504,2,0,6,0,2,0,1.0018492,1,0,,0,0,,0.003576648,0,,-1,-1,-1,-1,0,0,0,,0,0.009664366,0
446,36,2018/2/26,0.97651446,17,0.055179656,1.0031482,0.005688273,0.0819014,0,0.008399137,,0.18692632,0,10,0.38328713,0.9302187,0,0.48523104,0.76859385,0.10432199,-1,0.21810773,0.044812143,0,0.15783736,1,0.20986348,1,0.23656657,0.643543,0.30175966,,0.00538659,0.04521247,0,1,0,0.065013185,0.3130769,0.75732034,0.095464155,0.09138008,0.3776888,0,0.002932609,0.108860575,0.3206696,19,0.6802674,0.14450948,0.05633455,19,0.5208434,4,0,0,2,0.001085689,1,0,-1,0,6,0.18536046,0.000159977,0.85152984,0.004602481,0.005713929,0,0,0.035707284,0,5,0.03701007,,0,0,0,0.19007222,0.000728813,0,0.48127806,0.4873944,8.52E-05,0,0,0,-1,0.002877255,0,0,0,0.004134404,0,1,0.003508224,1,0.21756326,0,0,0,0,0,1,0.000438788,0,1,0,-1,0,0,,1,0.007133307,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9454071,0.13958108,0.967793,0.9785005,0.3795008,0.25834024,1,0.96985465,0.25623056,-1,1,0.005397161,0.05408717,-1,1.0093364,2,-1,0,,-1,,1,0.022141134,0.16904616,0,0,0.6940849,0,4,0.68191516,0.68308675,0,0.6075234,2,0,6,0,2,0,1.0072657,1,0,,0,0,,0.000346007,0,,-1,-1,-1,-1,0,0,0,,0,0.009359178,0
447,36,2018/3/16,0.98809105,8,0.056074604,1.0063571,0.007236865,0.08284156,0,0.005760267,,0.12953423,0,12,0.38577345,0.08688075,0,0.40514338,0.76645106,0.06800198,-1,0.19874248,0.044140957,0,0.15369183,1,0.2497987,1,0.23966534,0.61535394,0.2956859,,0.04483328,0.0463395,0,1,0,0.066190146,0.35857922,0.75588673,0.08521146,0.09191431,0.37995395,0,0.006263368,0.09643788,0.35670474,19,0.6633323,0.09676572,0.022779256,18,0.5155843,4,0,0,1,0.000633271,1,0,-1,0,6,0.18830854,0.002479719,0.8526765,0.005110199,0.004090226,0,0,0.022579208,0,5,0.0410824,,0,0,0,0.19524175,0.007283743,0,0.48094198,0.5988786,0.002512956,0,0,0,-1,0.001614284,0,0,1,0.002873504,0,1,0.002122674,1,0.25781748,0,0,0,0,0,0,0.008135252,0,0,0,-1,0,0,,1,0.001415877,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.95006114,0.1375171,0.9700111,0.9760311,0.3786138,0.26283422,1,0.9657323,0.26512063,-1,1,0.001867907,0.05678065,-1,1.0045229,2,-1,0,,-1,,1,0.035430733,0.12860128,0,0,0.7011322,0,4,0.6843102,0.6851353,0,0.61882025,2,0,6,0,2,0,1.0015341,1,0,,0,0,,0.007868713,0,,-1,-1,-1,-1,0,0,0,,0,0.000186077,0
448,37,2017/8/29,0.71488744,0,0.010971032,0.81408465,0.00328642,0.2880818,0,0.002526556,0.08347077,,1,3,0.005003667,0.0066695,0,,0.609858,0.16189593,-1,0.17451996,0.33242416,1.0004303,,0,0.009496346,1,0.108381175,,-0.001913369,,0.002727447,0.00014296,1,1,0,0.19728132,0.000321086,0.32728884,0.001950862,,,0,0.16838206,,0.008888663,-1,0.018784454,0.15283212,0.009117851,1,0.011426107,3,-1,0,0,,0.695821,0,-1,0,-1,0.19148147,0.009861288,0,0.0044164,,0,-1,0.008603715,0,6,0.23285384,,0.961391,3,3,,0.009221371,0,0.009445081,0.008065337,0.000988141,0,-1,0,-1,0.003454909,0,0,0,0.005887057,0,-1,0.006189725,1,0.026233448,0,-1,0,0,0,0,,0,0,0,-1,0,0,,1,0.006929719,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0.8117703,0.13295326,0.79625577,0.9770379,0.0015982,,-1,,,-1,-1,0.004920963,0.011593054,-1,1.0089605,1,-1,0,,-1,,1,0.107461974,,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,-1,0,,-1,0,,,,,,0,,-1,-1,-1,-1,-1,-1,,,-1,,-1
449,37,2017/9/18,0.72234046,0,0.047894977,0.81405157,0.004077369,0.3678638,0,0.000117301,0.08497751,,1,5,0.009561149,0.009549468,0,,0.61040044,0.173247,-1,0.055967923,0.23608018,1.0087266,,0,0.017502164,1,0.11308583,,0.17454267,,0.00185369,0.020219376,1,1,0,0.2467167,0.007575525,0.16733478,0.03117775,,0.010069978,0,0.27929932,,0.015055853,-1,0.12215203,0.055948194,0.003880678,4,0.07351112,3,-1,0,0,,0.6959073,0,-1,0,-1,0.37322283,0.005813945,0.28439358,0.001008194,,0,1,0.007130136,0,13,0.17632487,,0.9648782,2,2,,0.005250013,0,0.07569849,0.015985709,0.004469943,0,0,0,-1,0.009893985,0,0,0,0.004610261,0,-1,0.000460662,1,0.03328479,0,-1,0,0,0,0,,0,0,0,-1,0,0,,1,0.005600691,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,1.0003067,0.13164258,0.98612016,0.97566396,0.008903208,0.007959593,0,0,,-1,0,0.003973485,0.049622416,-1,1.0037796,1,-1,0,,-1,,1,0.1879347,0.001261557,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,-1,0,0,0,0,,0,0,,0.000801914,0,,-1,-1,-1,-1,0,0,0,,0,0.007099592,0
450,37,2017/10/2,0.71708304,0,0.041308753,0.81852484,0.50293165,0.39169505,0,0.00023707,0.08377219,,1,5,0.00881636,0.003310565,0,,0.6038388,0.1726589,-1,0.043626495,0.21978512,1.0035615,,0,0.013305635,1,0.113733865,,0.1734294,,0.006532485,0.022683281,1,1,0,0.2680301,0.003977719,0.16959551,0.05101159,,0.009921372,0,0.2763735,,0.014167705,28,0.123664625,0.056811776,0.005918651,4,0.0693868,3,-1,0,0,,0.6960792,0,-1,0,-1,0.37023422,0.000394642,0.28447998,1.2096475,,0,1,0.008089356,0,13,0.16654456,,0.95606697,2,2,,0.002272978,0,0.07540475,0.013589107,0.00373917,0,0,0,-1,0.57304823,0,0,0,0.004276985,0,-1,0.002632497,1,0.029855927,0,-1,0,0,0,0,,0,0,0,-1,0,0,,1,0.00083421,0,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,1.0016155,0.13559186,0.99203366,0.9766804,0.007488716,0.001005523,0,0,,-1,0,0.002364296,0.042057082,-1,1.0016186,1,-1,0,,-1,,1,0.19504869,0.00902846,-1,-1,,-1,-1,,,-1,,-1,-1,-1,-1,-1,0,0,0,0,,0,0,,0.005708119,0,,-1,-1,-1,-1,0,0,0,,0,0.000617608,0
